eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,162.149.132.4,10.0.0.8,162,ICMP,0.0502009391784668,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,161.26.163.254,10.0.0.8,162,ICMP,0.0502161979675293,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,9.242.134.10,10.0.0.8,162,ICMP,0.051404476165771484,0,3240,20,19,0.40846380144486216,0.5915361985551381
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,233.142.49.7,10.0.0.8,162,ICMP,0.04981279373168945,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,74.132.163.116,10.0.0.8,162,ICMP,0.05028223991394043,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,123.19.235.119,10.0.0.8,162,ICMP,0.05044198036193848,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,164.149.213.165,10.0.0.8,162,ICMP,0.050559282302856445,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,65.42.12.4,10.0.0.8,162,ICMP,0.0503695011138916,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,86.79.192.78,10.0.0.8,162,ICMP,0.05006766319274902,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,200.38.42.171,10.0.0.8,162,ICMP,0.05021214485168457,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,39.42.85.3,10.0.0.8,162,ICMP,0.084014892578125,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,35.196.29.213,10.0.0.8,162,ICMP,0.05074191093444824,0,3240,20,19,0.29258451677464836,0.7074154832253519
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,4.161.38.124,10.0.0.8,162,ICMP,0.04997372627258301,0,3240,20,19,0.40179713477819545,0.5982028652218048
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,205.234.111.243,10.0.0.8,162,ICMP,0.049722909927368164,0,3240,20,19,0.2909178501079817,0.7090821498920186
be:28:b3:18:ec:b2,0e:47:35:8e:59:a7,201.41.234.200,10.0.0.8,162,ICMP,0.04980039596557617,0,3240,20,19,0.2909178501079817,0.7090821498920186
