eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,45.166.192.55,10.0.0.8,174,TCP,0.04863882064819336,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,18.235.173.183,10.0.0.8,174,TCP,0.04748177528381348,0,3654,21,20,0.1623864456893869,0.8376135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,125.51.109.133,10.0.0.8,174,TCP,0.04794740676879883,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,169.100.15.14,10.0.0.8,174,TCP,0.048029184341430664,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,236.83.75.7,10.0.0.8,174,TCP,0.04823708534240723,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,112.40.32.163,10.0.0.8,174,TCP,0.050582170486450195,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,223.24.235.33,10.0.0.8,174,TCP,0.04894757270812988,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,85.90.51.214,10.0.0.8,174,TCP,0.04967379570007324,0,3654,21,20,0.15905311235605354,0.8409468876439467
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,165.196.34.209,10.0.0.8,174,TCP,0.04992842674255371,0,3654,21,20,0.1573864456893869,0.8426135543106134
e2:38:29:73:3f:92,f2:71:a8:0d:69:69,124.37.228.241,10.0.0.8,174,TCP,0.04880356788635254,0,3654,21,20,0.1573864456893869,0.8426135543106134
